"Date","Name","Open","High","Low","Close"
"2016-10-07","EUR to SEK","9.63850","9.67691","9.57380","9.66152"
"2016-09-30","EUR to SEK","9.58740","9.66563","9.57280","9.63479"
"2016-09-23","EUR to SEK","9.56312","9.60253","9.53680","9.59148"
"2016-09-16","EUR to SEK","9.53833","9.57743","9.51500","9.55195"
"2016-09-09","EUR to SEK","9.57117","9.57206","9.47270","9.52286"
"2016-09-02","EUR to SEK","9.50149","9.62140","9.46150","9.56782"
"2016-08-26","EUR to SEK","9.49406","9.51483","9.43600","9.48579"
"2016-08-19","EUR to SEK","9.43553","9.51507","9.42680","9.49654"
"2016-08-12","EUR to SEK","9.49543","9.52836","9.40330","9.43227"
"2016-08-05","EUR to SEK","9.55454","9.59946","9.46942","9.49986"
"2016-07-29","EUR to SEK","9.49777","9.59028","9.47800","9.54720"
"2016-07-22","EUR to SEK","9.47020","9.52003","9.44400","9.48189"
"2016-07-15","EUR to SEK","9.48225","9.49063","9.40659","9.46220"
"2016-07-08","EUR to SEK","9.39006","9.51673","9.37700","9.48352"
"2016-07-01","EUR to SEK","9.42657","9.45748","9.35800","9.37947"
"2016-06-24","EUR to SEK","9.36094","9.59120","9.24280","9.39938"
"2016-06-17","EUR to SEK","9.33863","9.40100","9.28891","9.39340"
"2016-06-10","EUR to SEK","9.24906","9.35792","9.21390","9.34410"
"2016-06-03","EUR to SEK","9.27405","9.30700","9.24060","9.24873"
"2016-05-27","EUR to SEK","9.33273","9.37570","9.23370","9.27744"
"2016-05-20","EUR to SEK","9.32204","9.37850","9.30900","9.32935"
"2016-05-13","EUR to SEK","9.28266","9.34139","9.25900","9.31993"
"2016-05-06","EUR to SEK","9.19405","9.30104","9.15622","9.28922"
"2016-04-29","EUR to SEK","9.15712","9.20864","9.12080","9.19239"
"2016-04-22","EUR to SEK","9.18493","9.20799","9.10600","9.14498"
"2016-04-15","EUR to SEK","9.29215","9.29926","9.14600","9.17340"
"2016-04-08","EUR to SEK","9.25857","9.30853","9.23450","9.28345"
"2016-04-01","EUR to SEK","9.27283","9.29311","9.21000","9.26977"
"2016-03-25","EUR to SEK","9.27606","9.28937","9.21680","9.27080"
"2016-03-18","EUR to SEK","9.30307","9.31140","9.19780","9.27870"
"2016-03-11","EUR to SEK","9.33471","9.38568","9.22650","9.31618"
"2016-03-04","EUR to SEK","9.35182","9.38331","9.30400","9.32484"
"2016-02-26","EUR to SEK","9.39332","9.40448","9.31850","9.36641"
"2016-02-19","EUR to SEK","9.45804","9.49687","9.35958","9.39275"
"2016-02-12","EUR to SEK","9.43272","9.61167","9.39660","9.45984"
"2016-02-05","EUR to SEK","9.29866","9.45110","9.26187","9.42175"
"2016-01-29","EUR to SEK","9.26403","9.35238","9.24780","9.28800"
"2016-01-22","EUR to SEK","9.36950","9.38717","9.25830","9.26680"
"2016-01-15","EUR to SEK","9.27911","9.39718","9.23140","9.36397"
"2016-01-08","EUR to SEK","9.16739","9.29200","9.14353","9.28618"
"2016-01-01","EUR to SEK","9.19953","9.21738","9.11540","9.18462"
"2015-12-25","EUR to SEK","9.28189","9.31898","9.18060","9.22722"
"2015-12-18","EUR to SEK","9.34286","9.37873","9.23900","9.27734"
"2015-12-11","EUR to SEK","9.22494","9.34226","9.18510","9.32835"
"2015-12-04","EUR to SEK","9.24613","9.28483","9.17600","9.23261"
"2015-11-27","EUR to SEK","9.27964","9.30376","9.22200","9.24511"
"2015-11-20","EUR to SEK","9.33804","9.34723","9.25510","9.28281"
"2015-11-13","EUR to SEK","9.37049","9.37890","9.28080","9.31798"
"2015-11-06","EUR to SEK","9.39222","9.40874","9.33800","9.34824"
"2015-10-30","EUR to SEK","9.36569","9.43491","9.30610","9.39120"
"2015-10-23","EUR to SEK","9.35753","9.44930","9.34590","9.34675"
"2015-10-16","EUR to SEK","9.32076","9.40620","9.23130","9.34738"
"2015-10-09","EUR to SEK","9.38399","9.39225","9.25560","9.30522"
"2015-10-02","EUR to SEK","9.40908","9.52980","9.33480","9.36261"
"2015-09-25","EUR to SEK","9.32480","9.45596","9.31420","9.41705"
"2015-09-18","EUR to SEK","9.33439","9.37170","9.30730","9.32082"
"2015-09-11","EUR to SEK","9.40492","9.45525","9.32750","9.32998"
"2015-09-04","EUR to SEK","9.46270","9.54889","9.34739","9.39681"
"2015-08-28","EUR to SEK","9.51722","9.67420","9.44820","9.45546"
"2015-08-21","EUR to SEK","9.44673","9.58610","9.39940","9.51989"
"2015-08-14","EUR to SEK","9.61040","9.62826","9.41200","9.44235"
"2015-08-07","EUR to SEK","9.46971","9.62250","9.43370","9.60998"
"2015-07-31","EUR to SEK","9.42771","9.52760","9.40450","9.46723"
"2015-07-24","EUR to SEK","9.36837","9.43961","9.31670","9.41950"
"2015-07-17","EUR to SEK","9.40656","9.41620","9.27160","9.36134"
"2015-07-10","EUR to SEK","9.36912","9.41560","9.31630","9.38963"
"2015-07-03","EUR to SEK","9.22916","9.40056","9.19420","9.39080"
"2015-06-26","EUR to SEK","9.22187","9.28696","9.19320","9.27426"
"2015-06-19","EUR to SEK","9.20456","9.25502","9.16570","9.20500"
"2015-06-12","EUR to SEK","9.31965","9.39280","9.19810","9.21344"
"2015-06-05","EUR to SEK","9.36610","9.42455","9.28620","9.29956"
"2015-05-29","EUR to SEK","9.23260","9.37819","9.16590","9.35775"
"2015-05-22","EUR to SEK","9.37969","9.39500","9.22053","9.22053"
"2015-05-15","EUR to SEK","9.23776","9.43810","9.21000","9.37500"
"2015-05-08","EUR to SEK","9.40847","9.41211","9.20670","9.24750"
"2015-05-01","EUR to SEK","9.37568","9.41826","9.23600","9.40991"
"2015-04-24","EUR to SEK","9.31987","9.39565","9.27470","9.37175"
"2015-04-17","EUR to SEK","9.35130","9.38000","9.22140","9.32760"
"2015-04-10","EUR to SEK","9.38255","9.39250","9.30580","9.35582"
"2015-04-03","EUR to SEK","9.35102","9.39771","9.24850","9.38778"
"2015-03-27","EUR to SEK","9.32725","9.36381","9.26137","9.35050"
"2015-03-20","EUR to SEK","9.15071","9.36087","9.12820","9.33566"
"2015-03-13","EUR to SEK","9.17951","9.22010","9.05011","9.15214"
"2015-03-06","EUR to SEK","9.33388","9.37039","9.14790","9.17400"
"2015-02-27","EUR to SEK","9.51775","9.57470","9.31790","9.32990"
"2015-02-20","EUR to SEK","9.58331","9.60830","9.47810","9.52823"
"2015-02-13","EUR to SEK","9.48954","9.68836","9.39470","9.57164"
"2015-02-06","EUR to SEK","9.33321","9.51789","9.32420","9.49463"
"2015-01-30","EUR to SEK","9.32811","9.39200","9.26003","9.35000"
"2015-01-23","EUR to SEK","9.35788","9.51230","9.29780","9.34027"
"2015-01-16","EUR to SEK","9.52811","9.59197","9.34447","9.36066"
"2015-01-09","EUR to SEK","9.50150","9.54865","9.37940","9.53348"
"2015-01-02","EUR to SEK","9.52626","9.62180","9.34980","9.50511"
"2014-12-26","EUR to SEK","9.46138","9.57693","9.44166","9.56500"
"2014-12-19","EUR to SEK","9.39975","9.72691","9.36250","9.45345"
"2014-12-12","EUR to SEK","9.28167","9.41670","9.27180","9.41670"
"2014-12-05","EUR to SEK","9.27441","9.32863","9.23800","9.26671"
"2024-01-19","EUR to GBP","0.86061","0.86190","0.85571","0.85783"
"2024-01-14","EUR to GBP","0.85921","0.86169","0.85853","0.85933"
"2024-01-07","EUR to GBP","0.86707","0.86820","0.85980","0.86032"
"2023-12-31","EUR to GBP","0.86703","0.87142","0.86637","0.86653"
"2023-12-24","EUR to GBP","0.86335","0.86855","0.85302","0.86492"
"2023-12-17","EUR to GBP","0.85750","0.86451","0.85567","0.85974"
"2023-12-10","EUR to GBP","0.85778","0.85880","0.85492","0.85744"
"2023-12-03","EUR to GBP","0.86731","0.86830","0.85626","0.85641"
"2023-11-26","EUR to GBP","0.87498","0.87512","0.86580","0.86820"
"2023-11-19","EUR to GBP","0.87133","0.87655","0.86891","0.87572"
"2023-11-12","EUR to GBP","0.86810","0.87549","0.86770","0.87416"
"2023-11-05","EUR to GBP","0.87253","0.87522","0.86490","0.86733"
"2023-10-29","EUR to GBP","0.87090","0.87403","0.86815","0.87190"
"2023-10-22","EUR to GBP","0.86414","0.87390","0.86300","0.87054"
"2023-10-15","EUR to GBP","0.86353","0.86711","0.86162","0.86562"
"2023-10-08","EUR to GBP","0.86674","0.86910","0.86325","0.86466"
"2023-10-01","EUR to GBP","0.86711","0.87050","0.86302","0.86635"
"2023-09-24","EUR to GBP","0.86338","0.87015","0.86170","0.86975"
"2023-09-17","EUR to GBP","0.85919","0.86300","0.85690","0.86046"
"2023-09-10","EUR to GBP","0.85487","0.86000","0.85247","0.85807"
"2023-09-03","EUR to GBP","0.85836","0.86094","0.85435","0.85580"
"2023-08-27","EUR to GBP","0.85400","0.85982","0.84942","0.85760"
"2023-08-20","EUR to GBP","0.85970","0.86092","0.85263","0.85348"
"2023-08-13","EUR to GBP","0.86078","0.86680","0.85890","0.86207"
"2023-08-06","EUR to GBP","0.85687","0.86539","0.85504","0.86306"
"2023-07-30","EUR to GBP","0.86340","0.86361","0.85450","0.85760"
"2023-07-23","EUR to GBP","0.85964","0.87006","0.85772","0.86551"
"2023-07-16","EUR to GBP","0.85550","0.85971","0.85045","0.85767"
"2023-07-09","EUR to GBP","0.85973","0.85969","0.85210","0.85440"
"2023-07-02","EUR to GBP","0.85797","0.86569","0.85695","0.85926"
"2023-06-25","EUR to GBP","0.85376","0.86342","0.85272","0.85675"
"2023-06-18","EUR to GBP","0.85966","0.86118","0.85180","0.85260"
"2023-06-11","EUR to GBP","0.86149","0.86241","0.85400","0.85449"
"2023-06-04","EUR to GBP","0.86701","0.86730","0.85677","0.86056"
"2023-05-28","EUR to GBP","0.86935","0.87170","0.86513","0.86843"
"2023-05-21","EUR to GBP","0.86800","0.87196","0.86691","0.86848"
"2023-05-14","EUR to GBP","0.87177","0.87326","0.86611","0.87158"
"2023-05-07","EUR to GBP","0.87852","0.88342","0.87130","0.87233"
"2023-04-30","EUR to GBP","0.88460","0.88745","0.87590","0.87678"
"2023-04-23","EUR to GBP","0.88274","0.88603","0.87925","0.88297"
"2023-04-16","EUR to GBP","0.87703","0.88642","0.87604","0.88575"
"2023-04-09","EUR to GBP","0.87805","0.87911","0.87291","0.87781"
"2023-04-02","EUR to GBP","0.87874","0.88271","0.87705","0.87916"
"2023-03-26","EUR to GBP","0.87322","0.88644","0.87299","0.87950"
"2023-03-19","EUR to GBP","0.88113","0.88428","0.87184","0.87613"
"2023-03-12","EUR to GBP","0.88829","0.89212","0.88114","0.88441"
"2023-03-05","EUR to GBP","0.87954","0.88959","0.87551","0.88335"
"2023-02-26","EUR to GBP","0.88718","0.88852","0.87838","0.88299"
"2023-02-19","EUR to GBP","0.88294","0.89281","0.88051","0.88811"
"2023-02-12","EUR to GBP","0.89202","0.89400","0.88240","0.88589"
"2023-02-05","EUR to GBP","0.87851","0.89778","0.87734","0.89582"
"2023-01-29","EUR to GBP","0.87813","0.88495","0.87619","0.87666"
"2023-01-22","EUR to GBP","0.88709","0.88858","0.87230","0.87569"
"2023-01-15","EUR to GBP","0.88065","0.88966","0.88010","0.88527"
"2023-01-08","EUR to GBP","0.88511","0.88673","0.87680","0.87944"
"2023-01-01","EUR to GBP","0.88019","0.88764","0.87942","0.88414"
"2022-12-25","EUR to GBP","0.87287","0.88325","0.86953","0.87907"
"2022-12-18","EUR to GBP","0.85909","0.87694","0.85595","0.87039"
"2022-12-11","EUR to GBP","0.86087","0.86446","0.85629","0.85900"
"2022-12-04","EUR to GBP","0.86479","0.86600","0.85483","0.85737"
"2022-11-27","EUR to GBP","0.86617","0.86981","0.85731","0.85997"
"2022-11-20","EUR to GBP","0.87802","0.88031","0.86592","0.86908"
"2022-11-13","EUR to GBP","0.86979","0.88211","0.86909","0.87530"
"2022-11-06","EUR to GBP","0.86210","0.87888","0.85837","0.87614"
"2022-10-30","EUR to GBP","0.87409","0.87555","0.85719","0.85843"
"2022-10-23","EUR to GBP","0.86700","0.87792","0.86377","0.86903"
"2022-10-16","EUR to GBP","0.87658","0.88660","0.85789","0.86630"
"2022-10-09","EUR to GBP","0.86740","0.88144","0.86506","0.97900"
"2022-10-02","EUR to GBP","0.89321","0.90630","0.86776","0.87895"
"2022-09-25","EUR to GBP","0.87635","0.92358","0.86897","0.89710"
"2022-09-18","EUR to GBP","0.86626","0.87866","0.86275","0.87656"
"2022-09-11","EUR to GBP","0.86030","0.87214","0.85672","0.86671"
"2022-09-04","EUR to GBP","0.85400","0.86760","0.85220","0.86354"
"2022-08-28","EUR to GBP","0.84467","0.85483","0.84084","0.84980"
"2022-08-21","EUR to GBP","0.84270","0.85105","0.83920","0.84908"
"2022-08-14","EUR to GBP","0.84377","0.84920","0.84240","0.84540"
"2022-08-07","EUR to GBP","0.83732","0.84515","0.83400","0.84340"
"2022-07-31","EUR to GBP","0.84800","0.84912","0.83460","0.83820"
"2022-07-24","EUR to GBP","0.84890","0.85847","0.84699","0.85088"
"2022-07-17","EUR to GBP","0.84420","0.85123","0.84038","0.84910"
"2022-07-10","EUR to GBP","0.86117","0.86220","0.84420","0.84595"
"2022-07-03","EUR to GBP","0.86260","0.86781","0.85517","0.86220"
"2022-06-26","EUR to GBP","0.85850","0.86399","0.85613","0.86020"
"2022-06-19","EUR to GBP","0.85745","0.87202","0.85160","0.85360"
"2022-06-12","EUR to GBP","0.85354","0.85922","0.84871","0.85451"
"2022-06-05","EUR to GBP","0.85182","0.85882","0.84904","0.85855"
"2022-05-29","EUR to GBP","0.84989","0.85867","0.84800","0.84974"
"2022-05-22","EUR to GBP","0.84670","0.85003","0.83940","0.84525"
"2022-05-15","EUR to GBP","0.85623","0.86170","0.84701","0.84838"
"2022-05-08","EUR to GBP","0.84079","0.85895","0.83738","0.85460"
"2022-05-01","EUR to GBP","0.84087","0.84634","0.83669","0.83795"
"2022-04-24","EUR to GBP","0.82850","0.84397","0.82799","0.84260"
"2022-04-17","EUR to GBP","0.83522","0.83603","0.82510","0.82821"
"2022-04-10","EUR to GBP","0.83687","0.83787","0.83075","0.83519"
"2022-04-03","EUR to GBP","0.83894","0.85120","0.83657","0.84278"
"2022-03-27","EUR to GBP","0.83650","0.83963","0.82948","0.83360"
"2022-03-20","EUR to GBP","0.84120","0.84549","0.83636","0.83907"
"2022-03-13","EUR to GBP","0.82851","0.84315","0.82782","0.83764"
"2022-03-06","EUR to GBP","0.83544","0.83666","0.82036","0.82292"
"2022-02-27","EUR to GBP","0.83183","0.84037","0.83036","0.83599"
"2022-02-20","EUR to GBP","0.83538","0.84006","0.83238","0.83255"
"2022-02-13","EUR to GBP","0.84502","0.84565","0.83530","0.83745"
"2022-02-06","EUR to GBP","0.83528","0.84770","0.82877","0.84634"
"2022-01-30","EUR to GBP","0.83943","0.84008","0.83051","0.83201"
"2022-01-23","EUR to GBP","0.83601","0.84142","0.83053","0.83660"
"2022-01-16","EUR to GBP","0.83440","0.83616","0.83247","0.83443"
"2022-01-09","EUR to GBP","0.83821","0.83940","0.83320","0.83527"
"2022-01-02","EUR to GBP","0.84279","0.84340","0.83679","0.84100"
"2021-12-26","EUR to GBP","0.85359","0.85487","0.84158","0.84465"
"2021-12-19","EUR to GBP","0.85388","0.85521","0.84535","0.84981"
"2021-12-12","EUR to GBP","0.85071","0.85899","0.84891","0.85312"
"2021-12-05","EUR to GBP","0.84806","0.85466","0.84725","0.85400"
"2021-11-28","EUR to GBP","0.83890","0.84948","0.83840","0.84641"
"2021-11-21","EUR to GBP","0.84756","0.84813","0.83806","0.83910"
"2021-11-14","EUR to GBP","0.85434","0.85723","0.84944","0.85272"
"2021-11-07","EUR to GBP","0.84932","0.85939","0.84655","0.85743"
"2021-10-31","EUR to GBP","0.84334","0.84788","0.84020","0.84453"
"2021-10-24","EUR to GBP","0.84537","0.84646","0.84200","0.84560"
"2021-10-17","EUR to GBP","0.84984","0.85166","0.84240","0.84265"
"2021-10-10","EUR to GBP","0.85358","0.85442","0.84721","0.84933"
"2021-10-03","EUR to GBP","0.85363","0.86576","0.85254","0.85510"
"2021-09-26","EUR to GBP","0.85831","0.86109","0.85270","0.85757"
"2021-09-19","EUR to GBP","0.85326","0.85899","0.85005","0.85427"
"2021-09-12","EUR to GBP","0.85794","0.86128","0.85104","0.85343"
"2021-09-05","EUR to GBP","0.85736","0.86022","0.85623","0.85740"
"2021-08-29","EUR to GBP","0.85580","0.85890","0.85410","0.85720"
"2021-08-22","EUR to GBP","0.85088","0.85919","0.85054","0.85850"
"2021-08-15","EUR to GBP","0.84751","0.85180","0.84505","0.85063"
"2021-08-08","EUR to GBP","0.85470","0.85505","0.84620","0.84720"
"2021-08-01","EUR to GBP","0.85380","0.85572","0.84990","0.85387"
"2021-07-25","EUR to GBP","0.86250","0.86691","0.85375","0.85580"
"2021-07-18","EUR to GBP","0.85423","0.86404","0.85044","0.85810"
"2021-07-11","EUR to GBP","0.85600","0.86174","0.85360","0.85413"
"2021-07-04","EUR to GBP","0.85945","0.86145","0.85618","0.85710"
"2021-06-27","EUR to GBP","0.85548","0.86030","0.85307","0.85937"
"2021-06-20","EUR to GBP","0.85890","0.86281","0.85410","0.85909"
"2021-06-13","EUR to GBP","0.85981","0.86415","0.85685","0.85770"
"2021-06-06","EUR to GBP","0.85985","0.86447","0.85660","0.85900"
"2021-05-30","EUR to GBP","0.86270","0.86705","0.85740","0.85840"
"2021-05-23","EUR to GBP","0.85907","0.86486","0.85800","0.86132"
"2021-05-16","EUR to GBP","0.85897","0.86310","0.85590","0.86155"
"2021-05-09","EUR to GBP","0.86740","0.86991","0.85926","0.86674"
"2021-05-02","EUR to GBP","0.86932","0.87146","0.86650","0.87029"
"2021-04-25","EUR to GBP","0.86062","0.87174","0.86054","0.87179"
"2021-04-18","EUR to GBP","0.86607","0.87200","0.85893","0.86613"
"2021-04-11","EUR to GBP","0.84947","0.86968","0.84850","0.86774"
"2021-04-04","EUR to GBP","0.85433","0.85557","0.84710","0.85070"
"2021-03-28","EUR to GBP","0.86093","0.86447","0.85050","0.85470"
"2021-03-21","EUR to GBP","0.85802","0.86381","0.85355","0.85902"
"2021-03-14","EUR to GBP","0.85730","0.85988","0.85470","0.85782"
"2021-03-07","EUR to GBP","0.86502","0.86665","0.85680","0.86079"
"2021-02-28","EUR to GBP","0.86452","0.87290","0.85486","0.86517"
"2021-02-21","EUR to GBP","0.87194","0.87375","0.86320","0.86420"
"2021-02-14","EUR to GBP","0.87660","0.87959","0.87170","0.87388"
"2021-02-07","EUR to GBP","0.88240","0.88389","0.87381","0.87695"
"2021-01-31","EUR to GBP","0.88790","0.89040","0.88044","0.88504"
"2021-01-24","EUR to GBP","0.88922","0.89180","0.88297","0.88894"
"2021-01-17","EUR to GBP","0.89900","0.89941","0.88674","0.88892"
"2021-01-10","EUR to GBP","0.90269","0.90834","0.89920","0.90153"
"2021-01-03","EUR to GBP","0.90727","0.90907","0.88382","0.89517"
"2020-12-27","EUR to GBP","0.90971","0.91495","0.84219","0.89920"
"2020-12-20","EUR to GBP","0.91166","0.92145","0.89720","0.91148"
"2020-12-13","EUR to GBP","0.90650","0.92288","0.89841","0.91098"
"2020-12-06","EUR to GBP","0.89503","0.91380","0.89306","0.90335"
"2020-11-29","EUR to GBP","0.88870","0.89987","0.88705","0.89789"
"2020-11-22","EUR to GBP","0.89685","0.89815","0.88660","0.89181"
"2020-11-15","EUR to GBP","0.89786","0.90030","0.88613","0.89592"
"2020-11-08","EUR to GBP","0.90070","0.90670","0.89472","0.90225"
"2020-11-01","EUR to GBP","0.90690","0.90842","0.89819","0.90057"
"2020-10-25","EUR to GBP","0.90886","0.91460","0.90085","0.90760"
"2020-10-18","EUR to GBP","0.90414","0.91182","0.90000","0.90618"
"2020-10-11","EUR to GBP","0.90727","0.91526","0.90299","0.90670"
"2020-10-04","EUR to GBP","0.90710","0.91550","0.90441","0.90631"
"2020-09-27","EUR to GBP","0.91763","0.92168","0.90285","0.91137"
"2020-09-20","EUR to GBP","0.92369","0.92577","0.90821","0.91588"
"2020-09-13","EUR to GBP","0.89790","0.92900","0.89730","0.92448"
"2020-09-06","EUR to GBP","0.89327","0.89923","0.88650","0.89338"
"2020-08-30","EUR to GBP","0.90216","0.90360","0.89110","0.89229"
"2020-08-23","EUR to GBP","0.90593","0.90675","0.89439","0.90096"
"2020-08-16","EUR to GBP","0.89770","0.90700","0.89694","0.90440"
"2020-08-09","EUR to GBP","0.89912","0.90576","0.89790","0.90264"
"2020-08-02","EUR to GBP","0.91288","0.91334","0.89815","0.89923"
"2020-07-26","EUR to GBP","0.90480","0.91479","0.90007","0.91061"
"2020-07-19","EUR to GBP","0.90399","0.91366","0.90318","0.91015"
"2020-07-12","EUR to GBP","0.90516","0.90548","0.89380","0.89560"
"2020-07-05","EUR to GBP","0.91360","0.91443","0.90034","0.90149"
"2020-06-28","EUR to GBP","0.90214","0.91743","0.90010","0.90930"
"2020-06-21","EUR to GBP","0.89706","0.90718","0.89130","0.90514"
"2020-06-14","EUR to GBP","0.88758","0.90241","0.88660","0.89945"
"2020-06-07","EUR to GBP","0.89080","0.90045","0.88660","0.88944"
"2020-05-31","EUR to GBP","0.89342","0.90525","0.88820","0.90037"
"2020-05-24","EUR to GBP","0.89451","0.89993","0.89110","0.89511"
"2020-05-17","EUR to GBP","0.87644","0.89528","0.87595","0.89515"
"2020-05-10","EUR to GBP","0.87592","0.88033","0.86915","0.87280"
"2020-05-03","EUR to GBP","0.87130","0.88140","0.86712","0.87993"
"2020-04-26","EUR to GBP","0.87304","0.88505","0.87094","0.87499"
"2020-04-19","EUR to GBP","0.87207","0.87444","0.86829","0.87016"
"2020-04-12","EUR to GBP","0.88284","0.88560","0.87058","0.87725"
"2020-04-05","EUR to GBP","0.89167","0.89631","0.87414","0.88427"
"2020-03-29","EUR to GBP","0.92799","0.93235","0.88740","0.89436"
"2020-03-22","EUR to GBP","0.90978","0.94941","0.90017","0.91992"
"2020-03-15","EUR to GBP","0.87167","0.91320","0.86816","0.89932"
"2020-03-08","EUR to GBP","0.87289","0.87618","0.86221","0.86916"
"2020-03-01","EUR to GBP","0.83933","0.87363","0.83394","0.86284"
"2020-02-23","EUR to GBP","0.83322","0.84150","0.82814","0.83668"
"2020-02-16","EUR to GBP","0.84472","0.84579","0.82963","0.83050"
"2020-02-09","EUR to GBP","0.85110","0.85362","0.84289","0.84931"
"2020-02-02","EUR to GBP","0.84375","0.85064","0.83874","0.84125"
"2020-01-26","EUR to GBP","0.85321","0.85349","0.83960","0.84402"
"2020-01-19","EUR to GBP","0.85724","0.85954","0.84880","0.85290"
"2020-01-12","EUR to GBP","0.84991","0.85816","0.84552","0.85213"
"2020-01-05","EUR to GBP","0.85419","0.85480","0.83129","0.85329"
"2019-12-29","EUR to GBP","0.85690","0.86070","0.84913","0.85406"
"2019-12-22","EUR to GBP","0.83907","0.85887","0.83800","0.85195"
"2019-12-15","EUR to GBP","0.84155","0.84892","0.82760","0.83303"
"2019-12-08","EUR to GBP","0.85597","0.85640","0.83940","0.84154"
"2019-12-01","EUR to GBP","0.85380","0.85831","0.85000","0.85328"
"2019-11-24","EUR to GBP","0.85501","0.86043","0.85294","0.85766"
"2019-11-17","EUR to GBP","0.85834","0.86050","0.85241","0.85552"
"2019-11-10","EUR to GBP","0.86347","0.86561","0.85613","0.86132"
"2019-11-03","EUR to GBP","0.86324","0.86500","0.85958","0.86305"
"2019-10-27","EUR to GBP","0.85968","0.86687","0.85870","0.86398"
"2019-10-20","EUR to GBP","0.87435","0.87486","0.85770","0.86471"
"2019-10-13","EUR to GBP","0.89283","0.90183","0.86970","0.87380"
"2019-10-06","EUR to GBP","0.88680","0.89365","0.88471","0.89043"
"2019-09-29","EUR to GBP","0.88398","0.89020","0.88030","0.89000"
"2019-09-22","EUR to GBP","0.88542","0.88914","0.87870","0.88356"
"2019-09-15","EUR to GBP","0.89470","0.89740","0.88491","0.88679"
"2019-09-08","EUR to GBP","0.90880","0.91464","0.89067","0.89709"
"2019-09-01","EUR to GBP","0.90825","0.91168","0.90198","0.90391"
"2019-08-25","EUR to GBP","0.91361","0.91820","0.90292","0.90866"
"2019-08-18","EUR to GBP","0.92839","0.92930","0.90906","0.91220"
"2019-08-11","EUR to GBP","0.92478","0.93220","0.91565","0.93225"
"2019-08-04","EUR to GBP","0.91194","0.92207","0.90900","0.91415"
"2019-07-28","EUR to GBP","0.89810","0.91150","0.88920","0.89920"
"2019-07-21","EUR to GBP","0.89956","0.90500","0.89570","0.89660"
"2019-07-14","EUR to GBP","0.89599","0.90088","0.89559","0.89652"
"2019-07-07","EUR to GBP","0.89260","0.89871","0.89203","0.89631"
"2019-06-30","EUR to GBP","0.89482","0.89913","0.89165","0.89490"
"2019-06-23","EUR to GBP","0.89502","0.89735","0.88720","0.89280"
"2019-06-16","EUR to GBP","0.89171","0.89444","0.88733","0.89053"
"2019-06-09","EUR to GBP","0.88801","0.89290","0.88391","0.88950"
"2019-06-02","EUR to GBP","0.88266","0.88795","0.87986","0.88400"
"2019-05-26","EUR to GBP","0.87736","0.88485","0.87325","0.88090"
"2019-05-19","EUR to GBP","0.86642","0.87837","0.86610","0.87692"
"2019-05-12","EUR to GBP","0.85519","0.86735","0.85380","0.86380"
"2019-05-05","EUR to GBP","0.86470","0.86491","0.84973","0.85053"
"2019-04-28","EUR to GBP","0.86727","0.86772","0.86211","0.86295"
"2019-04-21","EUR to GBP","0.86293","0.86799","0.86259","0.86542"
"2019-04-14","EUR to GBP","0.86176","0.86552","0.85925","0.86388"
"2019-04-07","EUR to GBP","0.85735","0.86448","0.85040","0.86050"
"2019-03-31","EUR to GBP","0.85657","0.86481","0.85012","0.86180"
"2019-03-24","EUR to GBP","0.85458","0.86950","0.85337","0.85530"
"2019-03-17","EUR to GBP","0.84995","0.86519","0.84987","0.85120"
"2019-03-10","EUR to GBP","0.86028","0.86739","0.85470","0.86476"
"2019-03-03","EUR to GBP","0.86558","0.86573","0.85306","0.85920"
"2019-02-24","EUR to GBP","0.87530","0.87619","0.86650","0.86804"
"2019-02-17","EUR to GBP","0.87669","0.88381","0.87428","0.87510"
"2019-02-10","EUR to GBP","0.87752","0.88214","0.87303","0.87530"
"2019-02-03","EUR to GBP","0.86846","0.87917","0.86593","0.87590"
"2019-01-27","EUR to GBP","0.88187","0.88280","0.86200","0.86390"
"2019-01-20","EUR to GBP","0.89102","0.89335","0.87708","0.88432"
"2019-01-13","EUR to GBP","0.89776","0.90592","0.88754","0.89180"
"2019-01-06","EUR to GBP","0.90130","0.91080","0.89537","0.89593"
"2018-12-30","EUR to GBP","0.89680","0.90591","0.89050","0.90133"
"2018-12-23","EUR to GBP","0.89960","0.90500","0.89651","0.89905"
"2018-12-16","EUR to GBP","0.90390","0.90676","0.89524","0.89824"
"2018-12-09","EUR to GBP","0.89213","0.90834","0.88759","0.89619"
"2018-12-02","EUR to GBP","0.88451","0.89240","0.88100","0.88940"
"2018-11-25","EUR to GBP","0.89088","0.89228","0.88367","0.88470"
"2018-11-18","EUR to GBP","0.87290","0.89248","0.86563","0.88936"
"2018-11-11","EUR to GBP","0.87350","0.87715","0.86910","0.87519"
"2018-11-04","EUR to GBP","0.88853","0.89304","0.87369","0.87629"
"2018-10-28","EUR to GBP","0.88421","0.88933","0.88005","0.88840"
"2018-10-21","EUR to GBP","0.88051","0.88555","0.87533","0.88080"
"2018-10-14","EUR to GBP","0.87786","0.88249","0.87230","0.88146"
"2018-10-07","EUR to GBP","0.88760","0.89174","0.87760","0.87772"
"2018-09-30","EUR to GBP","0.89600","0.89750","0.88632","0.89000"
"2018-09-23","EUR to GBP","0.88756","0.89941","0.88476","0.89820"
"2018-09-16","EUR to GBP","0.88984","0.89346","0.88840","0.88920"
